strategy,params,total_return,avg_return,sharpe_ratio,max_drawdown,win_rate,trades
RSI_MEAN_REVERSION,"{'period': 19, 'oversold': 25, 'overbought': 80}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 15, 'oversold': 35, 'overbought': 85}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 19, 'oversold': 35, 'overbought': 80}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 23, 'oversold': 35, 'overbought': 80}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 21, 'oversold': 20, 'overbought': 80}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 23, 'oversold': 10, 'overbought': 80}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 21, 'oversold': 25, 'overbought': 80}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 21, 'oversold': 30, 'overbought': 80}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 21, 'oversold': 15, 'overbought': 80}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 29, 'oversold': 20, 'overbought': 75}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 29, 'oversold': 25, 'overbought': 75}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 19, 'oversold': 15, 'overbought': 80}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 29, 'oversold': 30, 'overbought': 75}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 19, 'oversold': 30, 'overbought': 80}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 23, 'oversold': 25, 'overbought': 80}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 27, 'oversold': 30, 'overbought': 75}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 31, 'oversold': 20, 'overbought': 75}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 17, 'oversold': 30, 'overbought': 85}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
RSI_MEAN_REVERSION,"{'period': 17, 'oversold': 25, 'overbought': 85}",0.48608142461456755,0.48608142461456755,771630339.8748816,0.48608142461456755,1.0,1
