strategy,period,oversold,overbought,total_return,sharpe_ratio,max_drawdown,win_rate,trades_count,annual_return,volatility,sortino_ratio,calculation_time,short_period,long_period,fast,slow,signal
RSI_MEAN_REVERSION,15.0,40.0,70.0,0.19512652925922636,0.16073402914915894,-0.11711882599040434,0.5972222222222222,72,0.04490583139116442,0.09928337469304892,16.904779028829786,0.000453948974609375,,,,,
RSI_MEAN_REVERSION,50.0,35.0,65.0,0.17790998598080843,0.16011254253223994,-0.049088897588806024,0.6086956521739131,23,0.040943668006542214,0.05862295801176119,30.937804924130642,0.0004444122314453125,,,,,
RSI_MEAN_REVERSION,10.0,15.0,65.0,0.19833051626192777,0.15914729814297235,-0.21279219026719182,0.5555555555555556,81,0.04564318730411488,0.11325581809381763,21.275928953772173,0.0004627704620361328,,,,,
RSI_MEAN_REVERSION,30.0,25.0,65.0,0.18208215502110847,0.15841772162179515,-0.1747388274624818,0.6333333333333333,30,0.04190383841581674,0.06835148579533873,22.74662393371548,0.000446319580078125,,,,,
MACD_CROSSOVER,,,,0.1988629874198693,0.1580509865975988,-0.11891823007211809,0.5,88,,,,,,,20.0,24.0,5.0
RSI_MEAN_REVERSION,45.0,40.0,60.0,0.1831759836531941,0.15796838573722627,-0.10185168371556048,0.6222222222222222,45,0.042155568840735076,0.07103349023063558,23.68569831810703,0.0004482269287109375,,,,,
RSI_MEAN_REVERSION,14.0,25.0,70.0,0.18971092519220845,0.15793361106757586,-0.10151721764285489,0.717391304347826,46,0.043659500592179476,0.08779485715266873,15.01504686697177,0.0004470348358154297,,,,,
RSI_MEAN_REVERSION,30.0,25.0,70.0,0.17820015136802825,0.15709057813963295,-0.07232409341688563,0.7058823529411765,17,0.041010445794285956,0.0609644883204269,28.255111409245597,0.0004515647888183594,,,,,
RSI_MEAN_REVERSION,21.0,35.0,85.0,0.18243635604246555,0.15226577557878937,-0.0994165024619668,0.5454545454545454,33,0.04198535317141673,0.07409572280747079,22.237772772848537,0.0005717277526855469,,,,,
RSI_MEAN_REVERSION,15.0,25.0,80.0,0.17822159624868905,0.1512529340026914,-0.1154921187924052,0.6363636363636364,33,0.041015381054492824,0.06507152224680501,27.41617056513827,0.00045228004455566406,,,,,
RSI_MEAN_REVERSION,10.0,35.0,65.0,0.19602561426776455,0.1502747245146306,-0.2643280839605534,0.5950413223140496,121,0.045112744105458145,0.13706230955361473,16.910749242944277,0.00045418739318847656,,,,,
MACD_CROSSOVER,,,,0.19203975771368276,0.1468544917709144,-0.09950991669580486,0.47619047619047616,84,,,,,,,18.0,24.0,6.0
RSI_MEAN_REVERSION,15.0,25.0,70.0,0.18146360826269592,0.14616163367237014,-0.14335692039348352,0.6363636363636364,44,0.041761487928949195,0.07808612950891243,21.231849252269118,0.0004513263702392578,,,,,
