strategy,params,total_return,sharpe,trades,win_rate
RSI,"(41, 20, 65)",0.19306043877372442,0.0,1,1.0
RSI,"(41, 20, 70)",0.41463957872631524,0.0,1,1.0
RSI,"(41, 25, 65)",0.19306043877372442,0.0,1,1.0
RSI,"(41, 25, 70)",0.41463957872631524,0.0,1,1.0
RSI,"(41, 30, 65)",0.19306043877372442,0.0,1,1.0
RSI,"(41, 30, 70)",0.41463957872631524,0.0,1,1.0
RSI,"(41, 35, 65)",0.19306043877372442,0.0,1,1.0
RSI,"(41, 35, 70)",0.41463957872631524,0.0,1,1.0
RSI,"(44, 15, 65)",0.20441637367357635,0.0,1,1.0
RSI,"(44, 15, 70)",0.41463957872631524,0.0,1,1.0
RSI,"(44, 20, 65)",0.20441637367357635,0.0,1,1.0
RSI,"(44, 20, 70)",0.41463957872631524,0.0,1,1.0
RSI,"(44, 25, 65)",0.20441637367357635,0.0,1,1.0
RSI,"(44, 25, 70)",0.41463957872631524,0.0,1,1.0
RSI,"(44, 30, 65)",0.20441637367357635,0.0,1,1.0
RSI,"(44, 30, 70)",0.41463957872631524,0.0,1,1.0
RSI,"(44, 35, 65)",0.20441637367357635,0.0,1,1.0
RSI,"(44, 35, 70)",0.41463957872631524,0.0,1,1.0
RSI,"(47, 15, 65)",0.20441637367357635,0.0,1,1.0
RSI,"(47, 20, 65)",0.20441637367357635,0.0,1,1.0
RSI,"(47, 25, 65)",0.20441637367357635,0.0,1,1.0
RSI,"(47, 30, 65)",0.20441637367357635,0.0,1,1.0
RSI,"(47, 35, 65)",0.20441637367357635,0.0,1,1.0
RSI,"(50, 15, 65)",0.3930031659162861,0.0,1,1.0
RSI,"(50, 20, 65)",0.3930031659162861,0.0,1,1.0
RSI,"(50, 25, 65)",0.3930031659162861,0.0,1,1.0
RSI,"(50, 30, 65)",0.3930031659162861,0.0,1,1.0
RSI,"(50, 35, 65)",0.3930031659162861,0.0,1,1.0
MA,"(8, 100)",0.10968133066661113,0.0,1,1.0
MA,"(11, 95)",0.23727190491495817,0.0,1,1.0
MA,"(11, 100)",0.10968133066661113,0.0,1,1.0
MA,"(14, 90)",0.19563755595545324,0.0,1,1.0
MA,"(14, 95)",0.22468049292064432,0.0,1,1.0
MA,"(14, 100)",0.0983883765784133,0.0,1,1.0
MA,"(17, 95)",0.22468049292064432,0.0,1,1.0
MA,"(17, 100)",0.0983883765784133,0.0,1,1.0
MA,"(20, 95)",0.22468049292064432,0.0,1,1.0
MA,"(20, 100)",0.08768978849485727,0.0,1,1.0
MA,"(23, 95)",0.22468049292064432,0.0,1,1.0
MA,"(23, 100)",0.08768978849485727,0.0,1,1.0
MA,"(26, 95)",0.22468049292064432,0.0,1,1.0
MA,"(26, 100)",0.08768978849485727,0.0,1,1.0
MA,"(29, 100)",0.08768978849485727,0.0,1,1.0
RSI,"(8, 35, 70)",-0.011678394641774923,-0.7185441787369384,7,0.5714285714285714
RSI,"(8, 20, 75)",-0.006128433434237038,-0.9283783107394883,3,0.3333333333333333
RSI,"(11, 30, 70)",-0.006732581874834033,-1.0090473909875037,3,0.3333333333333333
RSI,"(14, 35, 65)",-0.006732581874834033,-1.0090473909875037,3,0.3333333333333333
RSI,"(8, 25, 75)",-0.01274149454057931,-1.7615842684611587,3,0.3333333333333333
RSI,"(5, 25, 80)",-0.021351075983772148,-2.201648266627255,6,0.5
RSI,"(11, 25, 65)",-0.03462292123690008,-3.0362053633076096,3,0.3333333333333333
RSI,"(5, 35, 85)",-0.0662085146448692,-4.0742924552846596,5,0.4
RSI,"(8, 35, 65)",-0.14781372994943068,-5.44583693053075,8,0.5
RSI,"(5, 20, 80)",-0.03408963008496884,-5.500974021820592,4,0.25
RSI,"(8, 30, 70)",-0.06587398699604695,-5.690306477997455,4,0.25
RSI,"(5, 35, 80)",-0.12562984375534886,-6.520348127194473,7,0.2857142857142857
RSI,"(5, 25, 75)",-0.14738997949524607,-6.652455769401091,7,0.2857142857142857
RSI,"(5, 30, 85)",-0.07277397910412317,-6.754457841261685,4,0.5
RSI,"(5, 25, 65)",-0.20059863136930128,-6.8900642977069095,11,0.45454545454545453
RSI,"(5, 25, 70)",-0.20092667624882454,-7.7370418830456735,10,0.3
RSI,"(5, 30, 75)",-0.23352603588012164,-8.911429956437795,8,0.375
RSI,"(5, 30, 80)",-0.11633995854854891,-9.411334403953846,6,0.3333333333333333
RSI,"(5, 30, 70)",-0.2978498405938403,-9.757373607204668,11,0.36363636363636365
RSI,"(5, 20, 70)",-0.16231608739973077,-9.866492594047982,6,0.3333333333333333
RSI,"(5, 20, 75)",-0.13820349809283655,-10.053431171799405,4,0.25
RSI,"(8, 30, 65)",-0.17693334945562364,-10.721407390480369,4,0.25
RSI,"(5, 30, 65)",-0.3376364279930831,-11.00958368373232,12,0.25
RSI,"(5, 20, 65)",-0.18878231583544466,-11.118339176286325,6,0.3333333333333333
RSI,"(5, 35, 75)",-0.32544748985648886,-11.39151911912367,9,0.3333333333333333
RSI,"(5, 35, 70)",-0.43048474669730974,-11.992805181792175,13,0.3076923076923077
RSI,"(5, 35, 65)",-0.46969284883175877,-12.747252371969843,14,0.2857142857142857
RSI,"(5, 15, 70)",-0.18442519129848559,-17.861080987988487,4,0.25
RSI,"(5, 15, 65)",-0.2108914197341995,-20.942017100220568,4,0.25
RSI,"(8, 25, 70)",-0.08916919153630169,-21.102978908962722,3,0.0
