Date,HSIF_close,USDCNH_close,HSIF_return,USDCNH_return,T-0_USDCNH_return,T-1_USDCNH_return,T-2_USDCNH_return,T-3_USDCNH_return,4_days_USDCNH_return,T+1_HSIF_return,signal,strategy_return,position
2010-11-29,16168,6.6435,0.002293720166139712,-0.0007520493344362889,-0.0007520493344362889,0.0028659778263822044,0.0004527276842978267,0.00030190957808140517,0.002868140991773016,-0.00828797624938149,0,-0.0,-1
2010-11-30,16034,6.655,-0.00828797624938149,0.0017310152780913857,0.0017310152780913857,-0.0007520493344362889,0.0028659778263822044,0.0004527276842978267,0.00430091300083002,0.010041162529624614,0,0.0,-1
2010-12-01,16195,6.655,0.010041162529624614,0.0,0.0,0.0017310152780913857,-0.0007520493344362889,0.0028659778263822044,0.0038464439248813154,0.005619018215498706,0,0.0,-1
2010-12-02,16286,6.6465,0.005619018215498706,-0.0012772351615327748,-0.0012772351615327748,0.0,0.0017310152780913857,-0.0007520493344362889,-0.00030081973377460436,-0.00509640181751192,0,-0.0,-1
2010-12-03,16203,6.644,-0.00509640181751192,-0.0003761378168960494,-0.0003761378168960494,-0.0012772351615327748,0.0,0.0017310152780913857,7.526153382997336e-05,-0.004196753687588761,0,-0.0,-1
2010-12-06,16135,6.6365,-0.004196753687588761,-0.0011288380493679195,-0.0011288380493679195,-0.0003761378168960494,-0.0012772351615327748,0.0,-0.0027798647633359153,0.012333436628447547,0,0.0,-1
2010-12-07,16334,6.639,0.012333436628447547,0.00037670458826188913,0.00037670458826188913,-0.0011288380493679195,-0.0003761378168960494,-0.0012772351615327748,-0.002404207362885047,-0.01634627158075186,0,-0.0,-1
2010-12-08,16067,6.649,-0.01634627158075186,0.0015062509414067726,0.0015062509414067726,0.00037670458826188913,-0.0011288380493679195,-0.0003761378168960494,0.00037613781689627146,0.003111968631356099,0,0.0,-1
2010-12-09,16117,6.6525,0.003111968631356099,0.0005263949466085549,0.0005263949466085549,0.0015062509414067726,0.00037670458826188913,-0.0011288380493679195,0.0012793497892835681,0.0017372960228330125,0,0.0,-1
2010-12-10,16145,6.648,0.0017372960228330125,-0.0006764374295378239,-0.0006764374295378239,0.0005263949466085549,0.0015062509414067726,0.00037670458826188913,0.00173284110600469,0.005512542582843061,0,0.0,-1
2010-12-13,16234,6.6545,0.005512542582843061,0.0009777376654633851,0.0009777376654633851,-0.0006764374295378239,0.0005263949466085549,0.0015062509414067726,0.002334688959180431,0.0032031538745842525,0,0.0,-1
2010-12-14,16286,6.6505,0.0032031538745842525,-0.0006010970020285944,-0.0006010970020285944,0.0009777376654633851,-0.0006764374295378239,0.0005263949466085549,0.0002255978342609044,-0.018789144050104345,0,-0.0,-1
2010-12-15,15980,6.654,-0.018789144050104345,0.0005262762198330329,0.0005262762198330329,-0.0006010970020285944,0.0009777376654633851,-0.0006764374295378239,0.00022547914317927464,-0.017334167709637027,0,-0.0,-1
2010-12-16,15703,6.652,-0.017334167709637027,-0.0003005710850615406,-0.0003005710850615406,0.0005262762198330329,-0.0006010970020285944,0.0009777376654633851,0.0006016847172083395,0.005285614213844436,0,0.0,-1
2010-12-17,15786,6.653,0.005285614213844436,0.00015033072760073374,0.00015033072760073374,-0.0003005710850615406,0.0005262762198330329,-0.0006010970020285944,-0.00022541137576082004,0.0011402508551880963,0,0.0,-1
2010-12-20,15804,6.6655,0.0011402508551880963,0.0018788516458740911,0.0018788516458740911,0.00015033072760073374,-0.0003005710850615406,0.0005262762198330329,0.002255469513570363,0.011579347000759244,0,0.0,-1
2010-12-21,15987,6.6605,0.011579347000759244,-0.0007501312729727427,-0.0007501312729727427,0.0018788516458740911,0.00015033072760073374,-0.0003005710850615406,0.0009768560264502568,0.006505285544504913,0,0.0,-1
2010-12-22,16091,6.6515,0.006505285544504913,-0.0013512499061630878,-0.0013512499061630878,-0.0007501312729727427,0.0018788516458740911,0.00015033072760073374,-7.516536380036687e-05,-0.009508420856379374,0,-0.0,-1
2010-12-23,15938,6.6475,-0.009508420856379374,-0.0006013681124559245,-0.0006013681124559245,-0.0013512499061630878,-0.0007501312729727427,0.0018788516458740911,-0.0008266947241845068,-0.0038273309072656136,0,-0.0,-1
2010-12-24,15877,6.6525,-0.0038273309072656136,0.0007521624670929761,0.0007521624670929761,-0.0006013681124559245,-0.0013512499061630878,-0.0007501312729727427,-0.0019503413097291533,0.0,0,0.0,-1
2010-12-27,15877,6.637,0.0,-0.002329951146185727,-0.002329951146185727,0.0007521624670929761,-0.0006013681124559245,-0.0013512499061630878,-0.0035282636438705994,-0.00743213453423186,0,-0.0,-1
2010-12-28,15759,6.6305,-0.00743213453423186,-0.000979358143739617,-0.000979358143739617,-0.002329951146185727,0.0007521624670929761,-0.0006013681124559245,-0.003157182590393215,0.016498508788628685,0,0.0,-1
2010-12-29,16019,6.617,0.016498508788628685,-0.002036045547092913,-0.002036045547092913,-0.000979358143739617,-0.002329951146185727,0.0007521624670929761,-0.0045881910492666655,-0.0011236656470441364,0,-0.0,-1
2010-12-30,16001,6.6025,-0.0011236656470441364,-0.0021913253740365457,-0.0021913253740365457,-0.002036045547092913,-0.000979358143739617,-0.002329951146185727,-0.007515971439308489,-0.0008749453159178078,1,-0.0010749453159178079,1
2010-12-31,15987,6.58,-0.0008749453159178078,-0.0034078000757289395,-0.0034078000757289395,-0.0021913253740365457,-0.002036045547092913,-0.000979358143739617,-0.008588217568178291,0.015950459748545587,1,0.015750459748545588,1
2011-01-03,16242,6.5625,0.015950459748545587,-0.0026595744680850686,-0.0026595744680850686,-0.0034078000757289395,-0.0021913253740365457,-0.002036045547092913,-0.010255636829801573,0.012129048146779953,1,0.011929048146779952,1
2011-01-04,16439,6.5775,0.012129048146779953,0.0022857142857142243,0.0022857142857142243,-0.0026595744680850686,-0.0034078000757289395,-0.0021913253740365457,-0.005969472570651391,0.0035281951456900273,0,0.0,1
2011-01-05,16497,6.5875,0.0035281951456900273,0.0015203344735843505,0.0015203344735843505,0.0022857142857142243,-0.0026595744680850686,-0.0034078000757289395,-0.0022718667171525153,0.0021822149481725006,0,0.0,1
2011-01-06,16533,6.59,0.0021822149481725006,0.0003795066413661008,0.0003795066413661008,0.0015203344735843505,0.0022857142857142243,-0.0026595744680850686,0.001519756838905817,-0.002903284340410095,0,-0.0,1
2011-01-07,16485,6.5978,-0.002903284340410095,0.0011836115326253616,0.0011836115326253616,0.0003795066413661008,0.0015203344735843505,0.0022857142857142243,0.005379047619047617,-0.009220503488019394,-1,0.009020503488019393,-1
2011-01-10,16333,6.596,-0.009220503488019394,-0.0002728182121313205,-0.0002728182121313205,0.0011836115326253616,0.0003795066413661008,0.0015203344735843505,0.0028126187761308152,0.01102063307414447,0,0.0,-1
2011-01-11,16513,6.5835,0.01102063307414447,-0.0018950879320800418,-0.0018950879320800418,-0.0002728182121313205,0.0011836115326253616,0.0003795066413661008,-0.0006072106261860721,0.018773087870162852,0,0.0,-1
2011-01-12,16823,6.5805,0.018773087870162852,-0.00045568466621104253,-0.00045568466621104253,-0.0018950879320800418,-0.0002728182121313205,0.0011836115326253616,-0.0014415781487101542,0.0017238304701896467,0,0.0,-1
2011-01-13,16852,6.5775,0.0017238304701896467,-0.00045589240939136744,-0.00045589240939136744,-0.00045568466621104253,-0.0018950879320800418,-0.0002728182121313205,-0.003076783170147701,0.0034417279848089066,0,0.0,-1
2011-01-14,16910,6.5785,0.0034417279848089066,0.00015203344735836843,0.00015203344735836843,-0.00045589240939136744,-0.00045568466621104253,-0.0018950879320800418,-0.0026531231049120585,-0.00549970431697222,0,-0.0,-1
2011-01-17,16817,6.5865,-0.00549970431697222,0.0012160826936231661,0.0012160826936231661,0.00015203344735836843,-0.00045589240939136744,-0.00045568466621104253,0.0004556846662109315,-0.0010108818457513769,0,-0.0,-1
2011-01-18,16800,6.5775,-0.0010108818457513769,-0.0013664313368253467,-0.0013664313368253467,0.0012160826936231661,0.00015203344735836843,-0.00045589240939136744,-0.00045589240939136744,0.008452380952380878,0,0.0,-1
2011-01-19,16942,6.58,0.008452380952380878,0.0003800836183960321,0.0003800836183960321,-0.0013664313368253467,0.0012160826936231661,0.00015203344735836843,0.0003800836183960321,-0.015169401487427736,0,-0.0,-1
2011-01-20,16685,6.5805,-0.015169401487427736,7.598784194517982e-05,7.598784194517982e-05,0.0003800836183960321,-0.0013664313368253467,0.0012160826936231661,0.000304020673405736,-0.006412945759664335,0,-0.0,-1
2011-01-21,16578,6.5795,-0.006412945759664335,-0.00015196413646367812,-0.00015196413646367812,7.598784194517982e-05,0.0003800836183960321,-0.0013664313368253467,-0.0010627799286418993,-0.0024731571962842702,0,-0.0,-1
2011-01-24,16537,6.5758,-0.0024731571962842702,-0.0005623527623680458,-0.0005623527623680458,-0.00015196413646367812,7.598784194517982e-05,0.0003800836183960321,-0.00025845686050929295,-0.0012698796637842236,0,-0.0,-1
2011-01-25,16516,6.578,-0.0012698796637842236,0.00033456005352960894,0.00033456005352960894,-0.0005623527623680458,-0.00015196413646367812,7.598784194517982e-05,-0.0003039513677811634,0.0032090094453862683,0,0.0,-1
2011-01-26,16569,6.5775,0.0032090094453862683,-7.601094557629917e-05,-7.601094557629917e-05,0.00033456005352960894,-0.0005623527623680458,-0.00015196413646367812,-0.00045589240939136744,-0.0032590983161325804,0,-0.0,-1
2011-01-27,16515,6.5775,-0.0032590983161325804,0.0,0.0,-7.601094557629917e-05,0.00033456005352960894,-0.0005623527623680458,-0.0003039744661449406,-0.005570693309112973,0,-0.0,-1
2011-01-28,16423,6.584,-0.005570693309112973,0.0009882174078297279,0.0009882174078297279,0.0,-7.601094557629917e-05,0.00033456005352960894,0.0012469965631556335,-0.009437983316081144,0,-0.0,-1
2011-01-31,16268,6.5875,-0.009437983316081144,0.0005315917375456891,0.0005315917375456891,0.0009882174078297279,0.0,-7.601094557629917e-05,0.0014442079659471307,0.004118514875829815,0,0.0,-1
2011-02-01,16335,6.5725,0.004118514875829815,-0.002277039848197382,-0.002277039848197382,0.0005315917375456891,0.0009882174078297279,0.0,-0.0007601672367920642,0.020814202632384537,0,0.0,-1
2011-02-02,16675,6.5625,0.020814202632384537,-0.001521491061239999,-0.001521491061239999,-0.002277039848197382,0.0005315917375456891,0.0009882174078297279,-0.0022805017103761926,0.0,0,0.0,-1
2011-02-03,16675,6.5615,0.0,-0.0001523809523810149,-0.0001523809523810149,-0.001521491061239999,-0.002277039848197382,0.0005315917375456891,-0.003417375455650018,0.0,0,0.0,-1
2011-02-04,16675,6.5625,0.0,0.00015240417587447652,0.00015240417587447652,-0.0001523809523810149,-0.001521491061239999,-0.002277039848197382,-0.00379506641366234,-0.018350824587706094,0,-0.0,-1
2011-02-07,16369,6.5625,-0.018350824587706094,0.0,0.0,0.00015240417587447652,-0.0001523809523810149,-0.001521491061239999,-0.001521491061239999,-0.005314924552507816,0,-0.0,-1
2011-02-08,16282,6.5555,-0.005314924552507816,-0.0010666666666666602,-0.0010666666666666602,0.0,0.00015240417587447652,-0.0001523809523810149,-0.0010666666666666602,-0.013573271096916861,0,-0.0,-1
2011-02-09,16061,6.5665,-0.013573271096916861,0.0016779803218669453,0.0016779803218669453,-0.0010666666666666602,0.0,0.00015240417587447652,0.0007620208793721606,-0.015378868065500262,0,-0.0,-1
2011-02-10,15814,6.5665,-0.015378868065500262,0.0,0.0,0.0016779803218669453,-0.0010666666666666602,0.0,0.0006095238095238376,0.0009485266219804167,0,0.0,-1
2011-02-11,15829,6.5775,0.0009485266219804167,0.0016751694205436873,0.0016751694205436873,0.0,0.0016779803218669453,-0.0010666666666666602,0.0022857142857142243,0.014909343609829984,0,0.0,-1
2011-02-14,16065,6.5825,0.014909343609829984,0.0007601672367920642,0.0007601672367920642,0.0016751694205436873,0.0,0.0016779803218669453,0.004118678971855472,-0.006909430438842179,0,-0.0,-1
2011-02-15,15954,6.5745,-0.006909430438842179,-0.0012153437143942458,-0.0012153437143942458,0.0007601672367920642,0.0016751694205436873,0.0,0.0012183050331227019,0.007458944465337902,0,0.0,-1
2011-02-16,16073,6.5625,0.007458944465337902,-0.0018252338580879712,-0.0018252338580879712,-0.0012153437143942458,0.0007601672367920642,0.0016751694205436873,-0.0006091525165612399,0.008461394885833418,0,0.0,-1
2011-02-17,16209,6.5645,0.008461394885833418,0.00030476190476180776,0.00030476190476180776,-0.0018252338580879712,-0.0012153437143942458,0.0007601672367920642,-0.0019764348156594558,0.012647294712813784,0,0.0,-1
2011-02-18,16414,6.5585,0.012647294712813784,-0.000914007159722674,-0.000914007159722674,0.00030476190476180776,-0.0018252338580879712,-0.0012153437143942458,-0.0036460311431825154,-0.0056658949677105275,0,-0.0,-1
2011-02-21,16321,6.5585,-0.0056658949677105275,0.0,0.0,-0.000914007159722674,0.00030476190476180776,-0.0018252338580879712,-0.002433645144117258,-0.02150603516941363,0,-0.0,-1
2011-02-22,15970,6.573,-0.02150603516941363,0.0022108713882746933,0.0022108713882746933,0.0,-0.000914007159722674,0.00030476190476180776,0.0016000000000000458,-0.00012523481527859648,0,-0.0,-1
2011-02-23,15968,6.5705,-0.00012523481527859648,-0.0003803438308230822,-0.0003803438308230822,0.0022108713882746933,0.0,-0.000914007159722674,0.000914007159722896,-0.012650300601202424,0,-0.0,-1
2011-02-24,15766,6.5765,-0.012650300601202424,0.0009131725135074209,0.0009131725135074209,-0.0003803438308230822,0.0022108713882746933,0.0,0.002744529999237688,0.011924394266142224,0,0.0,-1
2011-02-25,15954,6.5755,0.011924394266142224,-0.00015205656504224674,-0.00015205656504224674,0.0009131725135074209,-0.0003803438308230822,0.0022108713882746933,0.002592056110390928,0.017550457565500777,0,0.0,-1
2011-02-28,16234,6.5685,0.017550457565500777,-0.0010645578283019486,-0.0010645578283019486,-0.00015205656504224674,0.0009131725135074209,-0.0003803438308230822,-0.000684618895481548,0.003511149439447969,0,0.0,-1
2011-03-01,16291,6.5615,0.003511149439447969,-0.001065692319403344,-0.001065692319403344,-0.0010645578283019486,-0.00015205656504224674,0.0009131725135074209,-0.0013697587702610203,-0.018844760910932457,0,-0.0,-1
2011-03-02,15984,6.567,-0.018844760910932457,0.0008382229673093988,0.0008382229673093988,-0.001065692319403344,-0.0010645578283019486,-0.00015205656504224674,-0.0014445373679008444,0.002565065065065042,0,0.0,-1
2011-03-03,16025,6.5645,0.002565065065065042,-0.00038069133546525524,-0.00038069133546525524,0.0008382229673093988,-0.001065692319403344,-0.0010645578283019486,-0.0016728765873317286,0.01391575663026523,0,0.0,-1
2011-03-04,16248,6.5615,0.01391575663026523,-0.000457003579861448,-0.000457003579861448,-0.00038069133546525524,0.0008382229673093988,-0.001065692319403344,-0.001065692319403344,0.0,0,0.0,-1
2011-03-07,16248,6.5565,0.0,-0.0007620208793720495,-0.0007620208793720495,-0.000457003579861448,-0.00038069133546525524,0.0008382229673093988,-0.0007620208793720495,0.01809453471196454,0,0.0,-1
